三效液相温度,三效气相温度,三效蒸发室气相压力,出料泵电流1,出料泵电流2,出料流量
57.540001,51.967499,-76.889999,0.018,11.0223,1.0
57.547501,52.064999,-76.800003,0.018,11.0412,1.0
57.712502,52.1325,-76.790001,0.018,10.9665,1.0
57.8325,52.162502,-76.690002,0.018,10.9773,1.0
57.915001,52.259998,-76.669998,0.0171,10.8801,1.0
58.005001,52.327503,-76.57,0.0171,10.987201,1.0
58.057499,52.410004,-76.520004,0.0171,11.0151,1.0
58.2225,52.477501,-76.379997,0.0171,10.9449,1.0
58.162498,52.634998,-76.32,0.0171,10.881,1.0
58.244999,52.6875,-76.389999,0.0171,10.8702,1.0
58.394997,52.7925,-76.32,0.0171,10.912499,1.0
58.170002,52.605,-76.520004,0.0171,10.9107,1.0
57.997498,52.552498,-76.580002,0.0171,10.8612,1.0
58.0425,52.560001,-76.5,0.0171,10.9845,1.0
58.215,52.672501,-76.529999,0.0171,10.948501,1.0
58.275002,52.709999,-76.440002,0.0171,10.710001,1.0
58.485001,52.7925,-76.339996,0.0171,10.6821,1.0
58.462502,52.852501,-76.339996,0.0171,10.684799,1.0
58.567501,52.9725,-76.229996,0.0171,10.6362,1.0
58.41,53.002502,-76.190002,0.0171,10.7964,1.0
58.522503,53.0625,-76.239998,0.0171,11.046599,1.0
58.762501,53.190002,-76.040001,0.0171,11.1051,1.0
58.732502,53.302498,-75.970001,0.0171,10.9458,1.0
58.785,53.34,-75.970001,0.0171,10.961101,1.0
58.9725,53.369999,-75.989998,0.0171,10.9521,1.0
58.920002,53.460003,-75.970001,0.0171,10.9143,1.0
58.852497,53.422501,-75.970001,0.0171,11.0232,1.0
59.0625,53.512501,-75.800003,0.0171,10.9728,1.0
59.07,53.482502,-75.93,0.0171,10.8945,1.0
58.980003,53.482502,-75.879997,0.0171,10.9269,1.0
58.822502,53.474998,-75.949997,0.0171,10.8036,1.0
59.107502,53.579998,-75.729996,0.0171,10.7379,1.0
59.047501,53.587502,-75.760002,0.0171,10.638901,1.0
59.174999,53.595001,-75.650002,0.0171,10.729799,1.0
59.1675,53.692501,-75.709999,0.0171,10.9908,1.0
59.295002,53.730003,-75.639999,0.0171,11.0286,1.0
59.415001,53.835003,-75.520004,0.0171,11.020499,1.0
59.25,53.812496,-75.57,0.0171,10.937699,1.0
59.2575,53.782501,-75.610001,0.0171,10.8747,1.0
59.317501,53.805,-75.610001,0.0171,10.8531,1.0
59.220001,53.767498,-75.540001,0.0171,10.7883,1.0
59.34,53.880001,-75.470001,0.0171,10.9512,1.0
59.220001,53.827499,-75.550003,0.0171,10.931399,1.0
59.377499,53.880001,-75.550003,0.0171,10.8621,1.0
59.309998,53.805,-75.550003,0.0171,10.916101,1.0
59.227497,53.805,-75.510002,0.0171,10.8054,1.0
59.3475,53.887501,-75.5,0.0171,10.8333,1.0
58.852497,53.422501,-75.860001,0.0171,10.8936,1.0
58.605003,53.099998,-76.059998,0.0171,10.881,1.0
58.357502,53.009998,-76.089996,0.0171,10.988999,1.0
58.41,52.98,-76.129997,0.0171,11.0025,1.0
63.510002,58.372498,-71.059998,0.0171,11.0556,1.0
65.227501,60.247501,-69.489998,0.0171,11.0664,1.0
66.584999,61.477501,-68.869995,0.0153,11.061,1.0
67.072502,61.9575,-68.619995,0.0171,11.0601,1.0
67.964996,62.677498,-67.93,0.0171,11.001599,1.0
68.017502,62.917503,-67.660004,0.0171,11.0151,1.0
68.07,63.029999,-67.440002,0.0171,10.962001,1.0
68.264999,63.172501,-67.379997,0.0171,10.791901,1.0
68.309998,63.195,-67.419998,0.0171,10.8315,1.0
68.264999,63.195,-67.440002,0.0171,10.716301,1.0
68.339996,63.262501,-67.290001,0.0171,10.683001,1.0
68.294998,63.224998,-67.449997,0.0171,10.683901,1.0
68.212502,63.195,-67.339996,0.0171,10.785601,1.0
68.264999,63.210003,-67.459999,0.0171,10.7487,1.0
68.092499,63.150002,-67.539993,0.0171,10.8207,1.0
67.860001,62.970001,-67.739998,0.0171,10.810801,1.0
67.807503,62.947498,-67.699997,0.0171,10.658699,1.0
67.724998,62.887501,-67.82,0.0171,10.716301,1.0
67.672501,62.8125,-67.889999,0.0171,10.634399,1.0
67.529999,62.782501,-67.949997,0.0171,10.589399,1.0
67.5075,62.752502,-67.899994,0.0171,10.4976,1.0
67.237503,62.594997,-68.089996,0.0171,9.0396,0.0
67.095001,62.190002,-68.57,0.0171,10.762199,0.0
66.847504,62.190002,-68.479996,0.0171,10.916101,1.0
66.697502,62.1525,-68.619995,0.0171,10.968301,1.0
66.532501,62.084999,-68.68,0.0171,11.014199,1.0
66.337502,62.025002,-68.75,0.0171,10.8936,1.0
66.202499,62.009998,-68.68,0.0171,10.976399,1.0
66.104996,62.032497,-68.559998,0.0171,10.9512,1.0
66.097496,62.130001,-68.57,0.0171,10.8477,1.0
66.067505,62.114998,-68.449997,0.0171,10.987201,1.0
66.074997,62.25,-68.43,0.0171,10.9368,1.0
66.135002,59.984997,-36.970001,0.0171,11.1474,1.0
65.669998,59.362499,-28.360001,0.0171,10.804501,1.0
64.567497,59.625,-59.540001,0.0171,10.5246,1.0
63.772503,59.422501,-71.18,0.0171,10.4634,1.0
60.172497,59.07,-74.229996,0.0171,10.5363,1.0
59.362499,57.074997,-75.459999,0.0171,10.439099,1.0
55.4175,56.010002,-78.020004,0.0171,10.468801,1.0
53.1525,55.004997,-79.510002,0.0171,10.4301,1.0
52.395,54.352497,-79.940002,0.0171,10.5003,1.0
51.779999,53.715,-80.230003,0.0171,10.4742,1.0
51.232498,52.049999,-80.540001,0.0171,10.5669,1.0
51.225002,50.692497,-80.550003,0.0171,10.5597,1.0
51.810001,48.067501,-80.220001,0.0171,10.6029,1.0
52.140003,47.662502,-80.139999,0.0171,10.4859,1.0
52.634998,47.654999,-79.93,0.0171,10.629,1.0
52.424999,47.654999,-80.150002,0.0171,10.5903,1.0
52.455002,47.557503,-80.130005,0.0171,10.5786,1.0
52.447498,47.5275,-80.080002,0.0171,10.6542,1.0
52.380001,47.445,-80.190002,0.0171,10.5534,1.0
52.380001,47.317501,-80.279999,0.0171,10.684799,1.0
52.455002,47.279999,-80.230003,0.0171,10.7181,1.0
52.5,47.25,-80.209999,0.0171,10.6488,1.0
52.387497,47.25,-80.25,0.0171,10.678499,1.0
52.424999,47.182503,-80.370003,0.0171,10.5138,1.0
52.424999,47.1675,-80.339996,0.0171,10.677601,1.0
52.4025,47.1675,-80.360001,0.0171,10.5759,1.0
52.469997,47.130001,-80.25,0.0171,11.0943,1.0
52.552498,47.182503,-80.270004,0.0171,11.164499,1.0
52.717499,47.25,-80.260002,0.0171,11.1411,1.0
52.5825,47.235001,-80.349998,0.0171,11.1051,1.0
52.642502,47.227501,-80.360001,0.0171,11.1564,1.0
52.574997,47.182503,-80.330002,0.0171,11.1114,1.0
52.657497,47.212498,-80.330002,0.0171,11.0727,1.0
52.717499,47.227501,-80.32,0.0171,11.2041,1.0
52.709999,47.235001,-80.220001,0.0171,11.1366,1.0
52.755001,47.25,-80.360001,0.0171,11.1177,1.0
52.717499,47.227501,-80.330002,0.0171,11.1186,1.0
52.612499,47.205002,-80.32,0.0171,11.1348,1.0
52.755001,47.235001,-80.25,0.0171,11.2041,1.0
52.830002,47.272499,-80.300003,0.0171,11.0808,1.0
53.040001,47.317501,-80.300003,0.0171,11.2176,1.0
52.807503,47.34,-80.330002,0.018,11.2248,1.0
52.77,47.2575,-80.290001,0.0171,11.273399,1.0
52.747501,47.2425,-80.339996,0.0171,11.1852,1.0
52.785,47.174999,-80.380005,0.0171,11.240999,1.0
52.665001,47.1525,-80.5,0.018,11.1348,1.0
52.709999,47.07,-80.5,0.018,11.25,1.0
52.485001,47.024998,-80.520004,0.0171,11.189699,1.0
52.597504,46.9575,-80.529999,0.018,11.241899,1.0
52.7925,47.1525,-80.380005,0.018,11.2824,1.0
52.942501,47.235001,-80.239998,0.018,11.2617,1.0
53.309998,47.625,-80.110001,0.0171,11.1735,1.0
53.624996,47.797501,-79.910004,0.0171,11.1438,1.0
53.707497,47.962502,-79.839996,0.018,11.2356,1.0
53.767498,48.134998,-79.720001,0.018,11.253599,1.0
53.377502,47.962502,-80.020004,0.018,11.1735,1.0
53.512501,47.752499,-79.979996,0.018,11.349,1.0
53.369999,47.715,-79.989998,0.018,11.1591,1.0
53.460003,47.790001,-79.970001,0.018,11.1978,1.0
53.512501,47.872501,-79.839996,0.018,11.3301,1.0
53.692501,47.962502,-79.830002,0.018,11.3679,1.0
53.587502,48.067501,-79.860001,0.018,11.221199,1.0
53.460003,47.9175,-79.860001,0.018,11.335501,1.0
53.842499,47.969997,-79.720001,0.018,11.239201,1.0
53.2425,47.962502,-79.93,0.018,11.3301,1.0
53.579998,47.977501,-79.779999,0.018,11.3148,1.0
53.519997,47.9925,-79.849998,0.018,11.3661,1.0
53.602497,48.0,-79.839996,0.018,11.208599,1.0
53.977497,48.134998,-79.660004,0.018,11.240101,1.0
53.789997,48.127502,-79.699997,0.018,11.2437,1.0
53.677498,48.120003,-79.779999,0.018,11.220301,1.0
53.865002,48.1875,-79.650002,0.018,11.2689,1.0
53.917503,48.352501,-79.720001,0.018,11.1915,1.0
54.09,48.225002,-79.580002,0.018,11.2932,1.0
53.932499,48.299999,-79.709999,0.018,11.330999,1.0
54.045002,48.389999,-79.540001,0.018,11.303101,1.0
54.187504,48.435001,-79.5,0.018,11.2167,1.0
54.315002,48.555,-79.489998,0.018,11.322901,1.0
54.157501,48.5625,-79.650002,0.018,11.322001,1.0
54.4575,48.6675,-79.369995,0.018,11.2833,1.0
54.172501,48.555,-79.699997,0.018,11.3274,1.0
54.255001,48.630001,-79.610001,0.018,11.3895,1.0
54.329998,48.637501,-79.639999,0.018,11.277,1.0
54.337502,48.622498,-79.389999,0.018,11.3742,1.0
54.299999,48.712502,-79.5,0.018,11.3598,1.0
54.285,48.727497,-79.580002,0.018,11.241899,1.0
54.187504,48.607502,-79.650002,0.018,11.360701,1.0
54.112499,48.599998,-79.779999,0.018,11.2572,1.0
54.029999,48.427498,-79.709999,0.018,11.3616,1.0
54.337502,48.450001,-79.580002,0.018,11.2365,1.0
54.172501,48.487499,-79.559998,0.018,11.4309,1.0
53.91,48.2925,-79.800003,0.018,11.3976,1.0
54.075001,48.322498,-79.75,0.018,11.3787,1.0
54.067501,48.217499,-79.650002,0.018,11.273399,1.0
54.045002,48.285,-79.699997,0.018,11.4507,1.0
53.940002,48.255001,-79.870003,0.018,11.4174,1.0
53.624996,48.157497,-79.880005,0.018,11.291401,1.0
53.932499,48.232502,-79.910004,0.018,11.295,1.0
53.700001,48.157497,-79.949997,0.018,11.312099,1.0
54.0075,48.209999,-79.800003,0.018,11.4273,1.0
54.195,48.2775,-79.849998,0.018,11.3256,1.0
54.022503,48.352501,-79.660004,0.018,11.3985,1.0
54.172501,48.389999,-79.800003,0.018,11.4237,1.0
54.292503,48.555,-79.82,0.018,11.3391,1.0
54.18,48.404999,-79.639999,0.018,11.330999,1.0
54.262501,48.4575,-79.870003,0.018,11.4408,1.0
54.3825,48.442501,-79.800003,0.018,11.4489,1.0
54.262501,48.48,-79.729996,0.018,11.3319,1.0
54.48,48.75,-79.620003,0.018,11.4372,1.0
54.404999,48.817501,-79.660004,0.018,11.3643,1.0
54.3675,48.7575,-79.739998,0.018,11.4543,1.0
54.329998,48.6675,-79.779999,0.018,11.2941,1.0
54.240002,48.630001,-79.809998,0.018,11.4588,1.0
54.217499,48.57,-79.900002,0.018,11.3823,1.0
54.329998,48.360001,-79.970001,0.018,11.4129,1.0
54.255001,48.3675,-79.949997,0.018,11.268,1.0
54.5625,48.450001,-79.860001,0.018,11.337299,1.0
54.434998,48.5625,-79.900002,0.018,11.4192,1.0
54.630001,48.7575,-79.790001,0.018,11.4102,1.0
54.959999,48.945,-79.68,0.018,11.34,1.0
54.967503,48.967499,-79.729996,0.018,11.4282,1.0
55.012501,49.005001,-79.660004,0.018,11.3976,1.0
54.967503,49.124996,-79.650002,0.018,11.3985,1.0
54.945,49.184998,-79.709999,0.018,11.4363,1.0
55.147499,49.335003,-79.580002,0.0171,11.4237,1.0
55.2075,49.349998,-79.660004,0.018,11.373301,1.0
55.169998,49.417503,-79.5,0.018,11.2617,1.0
54.982498,49.387501,-79.739998,0.018,11.3193,1.0
54.869999,49.275002,-79.709999,0.018,11.3841,1.0
55.064999,49.470001,-79.690002,0.018,11.349,1.0
55.185001,49.4025,-79.620003,0.018,11.2959,1.0
55.297497,49.5975,-79.43,0.018,11.322001,1.0
55.484997,49.852497,-79.279999,0.018,11.2941,1.0
55.822502,49.98,-79.349998,0.018,11.248199,1.0
55.859997,50.1675,-79.18,0.018,11.2176,1.0
55.814999,50.212498,-79.209999,0.018,11.3751,1.0
56.2575,50.445,-78.949997,0.018,11.312099,1.0
56.399998,50.5425,-78.900002,0.018,11.2896,1.0
56.407501,50.700001,-78.889999,0.018,11.2563,1.0
56.489998,50.767502,-78.730003,0.018,11.142,1.0
56.535,50.879997,-78.790001,0.018,11.1888,1.0
56.572498,50.977501,-78.709999,0.018,11.1429,1.0
56.797501,51.067497,-78.699997,0.018,11.1231,1.0
56.759998,51.142502,-78.699997,0.018,11.2761,1.0
56.947498,51.209999,-78.479996,0.018,11.1636,1.0
56.864998,51.375,-78.520004,0.018,11.145599,1.0
56.850002,51.3675,-78.5,0.018,11.187901,1.0
56.685001,51.217503,-78.839996,0.018,11.2248,1.0
56.489998,50.939999,-78.809998,0.018,11.2311,1.0
56.445,50.879997,-78.650002,0.018,11.1735,1.0
56.399998,50.865002,-78.730003,0.018,11.214899,1.0
56.34,50.902496,-78.889999,0.018,11.232901,1.0
56.362499,50.887501,-78.919998,0.018,11.2068,1.0
56.2575,50.767502,-79.0,0.018,11.1762,1.0
56.422501,50.677502,-78.959999,0.018,11.164499,1.0
56.129997,50.6175,-79.080002,0.018,11.184299,1.0
55.994999,50.535,-79.010002,0.018,11.2437,1.0
56.137501,50.5425,-79.020004,0.018,11.220301,1.0
56.212498,50.52,-78.900002,0.018,11.248199,1.0
56.220001,50.504997,-78.919998,0.018,11.1798,1.0
56.205002,50.6175,-78.870003,0.018,11.1915,1.0
56.287502,50.632504,-78.989998,0.018,11.253599,1.0
56.1675,50.482498,-78.989998,0.018,11.2743,1.0
56.310001,50.392498,-78.900002,0.018,11.3193,1.0
56.415001,50.385002,-79.0,0.018,11.1915,1.0
56.235001,50.2575,-79.0,0.018,11.1573,1.0
56.25,50.204998,-79.010002,0.018,11.232,1.0
56.392502,50.264999,-79.059998,0.018,11.2815,1.0
56.287502,50.272499,-79.020004,0.018,11.2635,1.0
56.279999,50.189999,-78.959999,0.018,11.2068,1.0
56.279999,50.294998,-78.900002,0.018,11.1735,1.0
56.3325,50.377499,-78.919998,0.018,11.2878,1.0
56.137501,50.227501,-79.020004,0.018,11.2437,1.0
56.235001,50.287498,-79.040001,0.018,11.3328,1.0
56.2575,50.302502,-78.900002,0.018,11.290501,1.0
56.445,50.309998,-79.010002,0.018,11.195999,1.0
56.3325,50.2425,-79.010002,0.018,11.175301,1.0
56.294998,50.392498,-78.880005,0.018,11.3472,1.0
56.415001,50.362503,-78.940002,0.018,11.3679,1.0
56.549999,50.369999,-79.040001,0.018,11.290501,1.0
56.317497,50.385002,-78.889999,0.018,11.3868,1.0
56.362499,50.355,-78.910004,0.018,11.304001,1.0
56.34,50.407501,-78.900002,0.018,11.290501,1.0
56.355,50.43,-78.900002,0.018,11.4048,1.0
56.182503,50.422497,-79.099998,0.018,11.337299,1.0
56.189999,50.34,-79.089996,0.018,11.330999,1.0
56.310001,50.355,-79.040001,0.018,11.3526,1.0
56.122501,50.325001,-79.099998,0.018,11.2941,1.0
56.189999,50.355,-79.07,0.018,11.3706,1.0
55.98,50.287498,-79.160004,0.018,11.3535,1.0
56.032501,50.189999,-79.279999,0.018,11.360701,1.0
56.032501,50.204998,-79.190002,0.018,11.309401,1.0
56.017502,50.115002,-79.239998,0.018,11.3436,1.0
56.024998,50.092503,-79.290001,0.018,11.3823,1.0
56.024998,50.002499,-79.290001,0.018,11.439,1.0
55.942497,50.047501,-79.369995,0.018,11.4282,1.0
55.875,50.047501,-79.290001,0.018,11.4849,1.0
55.9575,50.084999,-79.389999,0.018,11.4093,1.0
56.310001,50.212498,-79.220001,0.018,11.4102,1.0
56.370003,50.309998,-79.160004,0.018,11.4318,1.0
56.489998,50.482498,-79.199997,0.018,11.3976,1.0
56.497501,50.504997,-79.050003,0.018,11.4912,1.0
56.505001,50.564999,-79.080002,0.018,11.4381,1.0
56.362499,50.474998,-79.220001,0.018,11.3238,1.0
56.392502,50.4375,-79.150002,0.018,11.285999,1.0
56.2425,50.294998,-79.279999,0.018,11.5632,1.0
56.355,50.309998,-79.199997,0.018,11.3328,1.0
56.272499,50.287498,-79.269997,0.018,11.3976,1.0
56.564999,50.3325,-79.150002,0.018,11.459701,1.0
56.294998,50.415001,-79.220001,0.018,11.394,1.0
56.587498,50.467503,-79.169998,0.018,11.3679,1.0
56.685001,50.535,-79.040001,0.018,11.414701,1.0
56.775002,50.677502,-79.139999,0.018,11.376,1.0
56.895,50.73,-79.0,0.018,11.4714,1.0
57.029999,50.872501,-78.880005,0.018,11.3751,1.0
56.932503,50.925003,-78.940002,0.018,11.232901,1.0
57.0075,50.947502,-78.800003,0.018,11.4192,1.0
57.029999,50.970001,-78.849998,0.018,11.3805,1.0
57.172501,50.984997,-78.910004,0.018,11.221199,1.0
57.209999,50.970001,-78.870003,0.018,11.3562,1.0
57.330002,51.075001,-78.760002,0.018,11.3112,1.0
57.232502,51.0825,-78.82,0.018,11.305799,1.0
57.0825,50.9925,-78.979996,0.018,11.4102,1.0
57.120003,50.947502,-78.900002,0.018,11.3679,1.0
57.097504,50.842503,-79.059998,0.018,11.526299,1.0
56.947498,50.805,-78.989998,0.018,11.506499,1.0
57.037502,50.842503,-79.0,0.018,11.3958,1.0
56.985001,50.714996,-78.989998,0.018,11.5092,1.0
56.962502,50.760002,-79.040001,0.018,11.4498,1.0
57.074997,50.744999,-79.07,0.018,11.296801,1.0
57.0075,50.760002,-79.119995,0.018,11.268,1.0
57.052498,50.774998,-79.089996,0.018,11.3076,1.0
57.044998,50.760002,-79.099998,0.018,11.403,1.0
57.307503,50.827499,-79.059998,0.018,11.4426,1.0
57.262497,50.872501,-79.089996,0.018,11.1798,1.0
57.239998,50.797497,-79.080002,0.018,11.2932,1.0
57.09,50.782501,-78.959999,0.018,11.2437,1.0
57.172501,50.774998,-79.110001,0.018,11.2257,1.0
56.9025,50.700001,-79.169998,0.018,11.3382,1.0
57.097504,50.692497,-79.020004,0.018,11.43,1.0
57.074997,50.625,-79.150002,0.018,11.4174,1.0
57.060001,50.625,-79.119995,0.018,11.3931,1.0
57.060001,50.639999,-79.209999,0.018,11.4111,1.0
57.029999,50.602501,-79.129997,0.018,11.3922,1.0
56.932503,50.602501,-79.169998,0.018,11.4363,1.0
57.217499,50.609997,-79.190002,0.018,11.2644,1.0
57.120003,50.647499,-79.150002,0.018,11.254499,1.0
57.067501,50.669998,-79.129997,0.018,11.291401,1.0
56.910004,50.625,-79.160004,0.018,11.295,1.0
57.127499,50.564999,-79.260002,0.018,11.310301,1.0
57.3675,50.849998,-79.040001,0.018,11.2698,1.0
57.127499,50.782501,-79.119995,0.018,11.2959,1.0
57.27,50.857498,-79.059998,0.018,11.259899,1.0
57.262497,50.760002,-79.040001,0.018,11.3067,1.0
57.3825,50.774998,-79.040001,0.018,11.3265,1.0
57.209999,50.790001,-79.07,0.018,11.3139,1.0
57.337502,50.782501,-79.020004,0.018,11.2374,1.0
57.165001,50.774998,-79.010002,0.018,11.3571,1.0
57.27,50.774998,-79.099998,0.018,11.2059,1.0
57.412502,50.767502,-79.110001,0.018,11.3049,1.0
57.239998,50.744999,-79.110001,0.018,11.3526,1.0
57.360001,50.767502,-78.979996,0.018,11.2743,1.0
57.390003,50.790001,-78.949997,0.018,11.3598,1.0
57.344997,50.8125,-78.940002,0.018,11.3877,1.0
57.375,50.8125,-78.900002,0.018,11.3463,1.0
57.5625,50.849998,-78.989998,0.018,11.290501,1.0
57.525002,50.857498,-79.07,0.018,11.360701,1.0
57.322498,50.865002,-78.949997,0.018,11.292299,1.0
57.420002,50.849998,-78.979996,0.018,11.3562,1.0
57.344997,50.879997,-78.790001,0.018,11.4048,1.0
57.6675,50.939999,-78.82,0.018,11.4894,1.0
57.540001,50.962498,-78.82,0.018,11.3958,1.0
57.5625,51.0,-78.800003,0.018,11.502,1.0
57.404999,50.962498,-78.760002,0.018,11.349,1.0
57.772499,51.007504,-78.760002,0.018,11.3139,1.0
57.855,51.044998,-78.800003,0.018,11.3661,1.0
57.764999,51.044998,-78.860001,0.018,11.3562,1.0
57.787498,51.060001,-78.730003,0.018,11.3895,1.0
57.584999,51.0,-78.720001,0.018,11.3751,1.0
57.825001,51.0,-78.699997,0.018,11.4291,1.0
57.555,50.955002,-78.82,0.018,11.3454,1.0
57.607502,50.925003,-78.809998,0.018,11.4003,1.0
57.555,50.827499,-78.940002,0.018,11.305799,1.0
57.420002,50.797497,-78.959999,0.018,11.4102,1.0
57.5625,50.827499,-78.959999,0.018,11.474999,1.0
57.449997,50.774998,-78.970001,0.018,11.379601,1.0
57.299999,50.639999,-79.099998,0.018,11.4309,1.0
57.157497,50.579998,-79.099998,0.018,11.4489,1.0
57.27,50.572502,-79.129997,0.018,11.3517,1.0
57.390003,50.557499,-79.029999,0.018,11.479501,1.0
57.375,50.6175,-79.010002,0.018,11.4579,1.0
57.209999,50.632504,-79.099998,0.018,11.4507,1.0
57.555,50.677502,-78.989998,0.018,11.4525,1.0
57.592499,50.7075,-79.020004,0.018,11.4345,1.0
57.412502,50.685001,-79.059998,0.018,11.3175,1.0
57.352501,50.639999,-79.190002,0.018,11.4741,1.0
57.525002,50.714996,-79.089996,0.018,11.4822,1.0
57.449997,50.692497,-79.029999,0.018,11.4777,1.0
57.900002,51.030003,-78.880005,0.018,11.557799,1.0
57.892498,51.0825,-78.870003,0.018,11.4228,1.0
57.735001,50.970001,-78.889999,0.018,11.4102,1.0
57.735001,50.977501,-78.889999,0.018,11.5353,1.0
57.8475,51.067497,-78.800003,0.018,11.4219,1.0
57.787498,51.119999,-78.93,0.018,11.379601,1.0
57.690002,50.977501,-78.870003,0.018,11.4579,1.0
57.787498,50.947502,-78.919998,0.018,11.4372,1.0
57.705002,50.9175,-79.0,0.018,11.602799,1.0
57.907497,50.947502,-78.809998,0.018,11.4741,1.0
57.8325,50.9925,-79.040001,0.018,11.474999,1.0
57.892498,50.955002,-79.020004,0.018,11.5587,1.0
57.779999,50.925003,-78.959999,0.018,11.4804,1.0
57.8325,51.014999,-79.020004,0.018,11.474999,1.0
57.855,51.030003,-78.880005,0.018,11.506499,1.0
58.057499,51.119999,-79.010002,0.018,11.545199,1.0
57.892498,51.112503,-78.900002,0.018,11.5533,1.0
58.147503,51.18,-78.900002,0.018,11.4453,1.0
57.982502,51.1875,-79.059998,0.018,11.5155,1.0
58.154999,51.127499,-79.0,0.018,11.4291,1.0
58.207497,51.240002,-78.940002,0.018,11.4498,1.0
58.259998,51.254997,-78.900002,0.018,11.5398,1.0
58.297501,51.345001,-78.839996,0.018,11.4561,1.0
58.327499,51.345001,-78.93,0.018,11.3985,1.0
58.177498,51.360001,-78.949997,0.018,11.4606,1.0
58.327499,51.397499,-78.889999,0.018,11.5137,1.0
58.215,51.397499,-78.949997,0.018,11.4048,1.0
58.380001,51.442497,-78.889999,0.018,11.4291,1.0
58.440002,51.450001,-78.940002,0.018,11.4417,1.0
58.327499,51.442497,-78.82,0.018,11.504701,1.0
58.364998,51.450001,-78.979996,0.018,11.52,1.0
58.537498,51.4725,-78.949997,0.018,11.4399,1.0
58.349998,51.450001,-78.889999,0.018,11.4966,1.0
58.342499,51.412502,-78.900002,0.018,11.459701,1.0
58.5075,51.442497,-78.910004,0.018,11.4615,1.0
58.342499,51.427502,-78.870003,0.018,11.4804,1.0
58.4925,51.435001,-78.870003,0.018,11.4156,1.0
58.559998,51.517502,-78.800003,0.018,11.3904,1.0
58.454998,51.4725,-78.900002,0.018,11.4822,1.0
58.815002,51.5625,-78.790001,0.018,11.5155,1.0
58.567501,51.547501,-78.839996,0.018,11.4552,1.0
58.612499,51.592499,-78.809998,0.018,11.564099,1.0
58.5975,51.555,-78.830002,0.018,11.4138,1.0
58.702499,51.547501,-78.770004,0.018,11.4822,1.0
58.807499,51.592499,-78.800003,0.018,11.3832,1.0
58.672501,51.607498,-78.809998,0.018,11.504701,1.0
58.889999,51.637501,-78.709999,0.018,11.4444,1.0
58.792503,51.674999,-78.599998,0.018,11.3967,1.0
58.8675,51.7425,-78.650002,0.018,11.5542,1.0
58.755001,51.772499,-78.740005,0.018,11.504701,1.0
58.8825,51.735001,-78.760002,0.018,11.4309,1.0
59.032501,51.892502,-78.630005,0.018,11.4714,1.0
58.957497,51.892502,-78.650002,0.018,11.4363,1.0
58.942501,51.899998,-78.630005,0.018,11.492101,1.0
58.920002,51.772499,-78.630005,0.018,11.5416,1.0
58.7775,51.779999,-78.770004,0.018,11.4462,1.0
58.755001,51.720001,-78.830002,0.018,11.4885,1.0
58.875004,51.637501,-78.709999,0.018,11.537999,1.0
58.59,51.584999,-78.839996,0.018,11.4606,1.0
58.717499,51.584999,-78.760002,0.018,11.3967,1.0
58.59,51.547501,-78.830002,0.0171,11.439,1.0
58.664997,51.510002,-78.889999,0.018,11.4399,1.0
58.762501,51.547501,-78.82,0.018,11.479501,1.0
58.605003,51.547501,-78.800003,0.018,11.530801,1.0
58.642498,51.517502,-78.82,0.0171,11.408401,1.0
58.710003,51.547501,-78.660004,0.0171,11.3283,1.0
58.695,51.600002,-78.779999,0.0171,11.4498,1.0
58.357502,51.5625,-78.779999,0.0171,11.4444,1.0
58.769997,51.547501,-78.75,0.0171,11.524501,1.0
58.769997,51.622501,-78.520004,0.0171,11.4903,1.0
58.822502,51.645,-78.68,0.0171,11.4318,1.0
58.920002,51.697498,-78.520004,0.018,11.4903,1.0
59.047501,51.735001,-78.489998,0.018,11.4768,1.0
58.695,51.712498,-78.57,0.0171,11.4282,1.0
58.852497,51.697498,-78.57,0.0171,11.5344,1.0
58.950001,51.75,-78.580002,0.018,11.519099,1.0
58.934998,51.802498,-78.580002,0.018,11.4354,1.0
58.687504,51.674999,-78.690002,0.018,11.4399,1.0
58.837502,51.637501,-78.639999,0.018,11.5029,1.0
58.994999,51.7575,-78.479996,0.018,11.4633,1.0
58.980003,51.8475,-78.510002,0.018,11.511001,1.0
58.950001,51.802498,-78.510002,0.018,11.4444,1.0
59.2425,51.817501,-78.419998,0.018,11.4741,1.0
59.272499,51.952503,-78.380005,0.018,11.3724,1.0
59.272499,51.982498,-78.300003,0.018,11.3679,1.0
59.212502,51.952503,-78.470001,0.018,11.5092,1.0
58.807499,51.524998,-78.589996,0.018,11.526299,1.0
58.897503,51.465,-78.599998,0.018,11.4201,1.0
58.687504,51.345001,-78.630005,0.018,11.5425,1.0
58.8675,51.397499,-78.610001,0.018,11.4426,1.0
58.619999,51.352501,-78.620003,0.018,11.4525,1.0
58.462502,51.217503,-78.610001,0.018,11.4696,1.0
58.275002,51.232498,-78.599998,0.018,11.4183,1.0
58.537498,51.247501,-78.639999,0.018,11.4615,1.0
58.41,51.285,-78.489998,0.018,11.3652,1.0
58.5075,51.352501,-78.470001,0.018,11.3922,1.0
58.650002,51.48,-78.349998,0.018,11.4678,1.0
58.5075,51.419998,-78.349998,0.018,11.4651,1.0
58.619999,51.517502,-78.270004,0.0162,11.3679,1.0
58.575001,51.600002,-78.279999,0.018,11.3922,1.0
58.634998,51.600002,-78.290001,0.018,11.4165,1.0
